edad,clase_trabajo,peso_final,educacion,educacion_num,estado_civil,ocupacion,relacion,raza,sexo,ganancia_capital,perdida_capital,horas_por_semana,pais_origen,ingreso
37,Privado,280966,Algunos-cursos-universitarios,10,Casado-cónyuge-civil,Operador-máquina-inspector,Esposo,Blanco,Hombre,0,0,50,Estados-Unidos,>50K
45,Gobierno-Local,148254,Maestría,14,Divorciado,Profesional-especialista,Fuera-de-familia,Blanco,Mujer,0,0,35,Estados-Unidos,<=50K
54,Privado,170562,Algunos-cursos-universitarios,10,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,0,0,48,Estados-Unidos,>50K
63,Gobierno-Local,57674,Maestría,14,Casado-cónyuge-civil,Profesional-especialista,Esposo,Blanco,Hombre,0,0,48,Estados-Unidos,<=50K
22,Privado,233624,Bachillerato,9,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,0,43,Estados-Unidos,<=50K
33,Privado,233107,9no grado,5,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,0,33,México,<=50K
50,Privado,195844,Assoc-acdm,12,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,0,0,50,Estados-Unidos,>50K
44,Autónomo-no-incorporado,115896,Asociado-vocacional,11,Viudo,Profesional-especialista,Soltero,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
31,Privado,303851,Bachillerato,9,Casado-cónyuge-civil,Transporte-mudanzas,Esposo,Blanco,Hombre,0,0,50,Estados-Unidos,<=50K
44,Privado,172475,Bachillerato,9,Divorciado,Adm-clerical,Fuera-de-familia,Asiático-Isleño-Pacífico,Mujer,0,0,40,Vietnam,<=50K
53,Autónomo-no-incorporado,30008,10mo grado,6,Casado-cónyuge-civil,Agricultura-pesca,Esposo,Blanco,Hombre,0,0,35,Estados-Unidos,<=50K
33,Gobierno-Local,147921,Bachillerato,9,Viudo,Otro-servicio,Soltero,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
34,Gobierno-Federal,172716,12vo grado,8,Casado-cónyuge-civil,Fuerzas-armadas,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
40,Privado,377322,Bachillerato,9,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Negro,Hombre,0,0,40,Estados-Unidos,>50K
53,Gobierno-Local,293941,Licenciatura,13,Casado-cónyuge-civil,Profesional-especialista,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
58,Privado,182123,Bachillerato,9,Casado-cónyuge-civil,Operador-máquina-inspector,Esposo,Blanco,Hombre,0,0,44,Estados-Unidos,<=50K
38,Privado,32528,Algunos-cursos-universitarios,10,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,>50K
33,Privado,140206,Escuela-profesional,15,Casado-cónyuge-civil,Profesional-especialista,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,>50K
23,Privado,211601,Algunos-cursos-universitarios,10,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposa,Negro,Mujer,0,0,40,Estados-Unidos,<=50K
31,Autónomo-no-incorporado,119411,Bachillerato,9,Nunca-casado,Artesanía-reparación,Hijo-propia,Blanco,Hombre,0,0,50,Estados-Unidos,<=50K
24,Privado,95552,Bachillerato,9,Nunca-casado,Soporte-técnico,Hijo-propia,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
45,Autónomo-no-incorporado,183710,9no grado,5,Casado-cónyuge-civil,Agricultura-pesca,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
36,Privado,189382,Bachillerato,9,Casado-cónyuge-civil,Adm-clerical,Esposa,Blanco,Mujer,0,0,40,Estados-Unidos,>50K
52,Privado,380633,5to-6to grado,3,Viudo,Otro-servicio,Soltero,Blanco,Mujer,0,0,40,México,<=50K
54,Privado,53407,Bachillerato,9,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
40,Privado,175674,Licenciatura,13,Casado-cónyuge-civil,Ventas,Esposo,Blanco,Hombre,0,0,50,Estados-Unidos,>50K
28,Privado,375313,Bachillerato,9,Nunca-casado,Soporte-técnico,Fuera-de-familia,Asiático-Isleño-Pacífico,Hombre,0,0,50,Estados-Unidos,<=50K
23,Privado,212888,Algunos-cursos-universitarios,10,Nunca-casado,Adm-clerical,Fuera-de-familia,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
36,Autónomo-incorporado,487085,7mo-8vo grado,4,Nunca-casado,Artesanía-reparación,Soltero,Negro,Hombre,0,0,40,Estados-Unidos,<=50K
55,Gobierno-Local,133201,Maestría,14,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,0,0,50,Estados-Unidos,<=50K
31,Privado,127610,Licenciatura,13,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposa,Blanco,Mujer,0,0,50,Estados-Unidos,>50K
32,Privado,154571,Algunos-cursos-universitarios,10,Nunca-casado,Otro-servicio,Otro-familiar,Asiático-Isleño-Pacífico,Hombre,0,0,40,desconocido,<=50K
27,Privado,150080,Licenciatura,13,Nunca-casado,Ejecutivo-administrativo,Hijo-propia,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
40,Privado,151294,Bachillerato,9,Divorciado,Manipuladores-limpiadores,Fuera-de-familia,Blanco,Mujer,0,0,48,Estados-Unidos,<=50K
33,Privado,277455,Maestría,14,Nunca-casado,Profesional-especialista,Fuera-de-familia,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
34,Gobierno-Federal,436341,Algunos-cursos-universitarios,10,Casado-cónyuge-militar,Adm-clerical,Esposa,Blanco,Mujer,0,0,40,Estados-Unidos,>50K
65,Privado,255386,Bachillerato,9,Nunca-casado,Artesanía-reparación,Otro-familiar,Asiático-Isleño-Pacífico,Hombre,0,0,40,Cambodia,<=50K
32,Privado,174789,Bachillerato,9,Nunca-casado,Operador-máquina-inspector,Soltero,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
26,Privado,245628,Algunos-cursos-universitarios,10,Nunca-casado,Adm-clerical,Otro-familiar,Blanco,Hombre,0,0,40,México,<=50K
22,Privado,228752,Bachillerato,9,Nunca-casado,Manipuladores-limpiadores,Fuera-de-familia,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
31,Privado,192900,Algunos-cursos-universitarios,10,Nunca-casado,Otro-servicio,Fuera-de-familia,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
28,Autónomo-no-incorporado,190391,Licenciatura,13,Nunca-casado,Ventas,Fuera-de-familia,Blanco,Hombre,0,0,50,Estados-Unidos,<=50K
38,Privado,353263,Maestría,14,Nunca-casado,Adm-clerical,Fuera-de-familia,Blanco,Mujer,0,0,50,Italia,>50K
44,Privado,207578,Licenciatura,13,Casado-cónyuge-civil,Profesional-especialista,Esposo,Blanco,Hombre,0,0,35,Estados-Unidos,>50K
27,Privado,93206,Algunos-cursos-universitarios,10,Nunca-casado,Manipuladores-limpiadores,Hijo-propia,Asiático-Isleño-Pacífico,Hombre,0,0,40,Estados-Unidos,<=50K
50,Gobierno-Local,163998,Licenciatura,13,Casado-cónyuge-civil,Servicios-protección,Esposo,Blanco,Hombre,0,0,44,Estados-Unidos,>50K
20,Privado,219122,Algunos-cursos-universitarios,10,Nunca-casado,Otro-servicio,Fuera-de-familia,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
24,Privado,111445,Bachillerato,9,Nunca-casado,Ventas,Fuera-de-familia,Blanco,Hombre,0,0,38,Estados-Unidos,<=50K
29,Gobierno-Federal,309778,Algunos-cursos-universitarios,10,Casado-cónyuge-civil,Soporte-técnico,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,>50K
42,Privado,303155,Assoc-acdm,12,Divorciado,Adm-clerical,Fuera-de-familia,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
68,Privado,159191,Algunos-cursos-universitarios,10,Nunca-casado,Adm-clerical,Fuera-de-familia,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
22,Gobierno-Local,244408,Algunos-cursos-universitarios,10,Nunca-casado,Adm-clerical,Fuera-de-familia,Asiático-Isleño-Pacífico,Mujer,0,0,40,Vietnam,<=50K
30,Gobierno-Local,83066,Bachillerato,9,Casado-cónyuge-civil,Otro-servicio,Esposo,Negro,Hombre,0,0,40,Estados-Unidos,<=50K
33,Privado,150154,Bachillerato,9,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
43,Privado,190786,Bachillerato,9,Casado-cónyuge-civil,Otro-servicio,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,>50K
25,Autónomo-no-incorporado,159909,Asociado-vocacional,11,Casado-cónyuge-civil,Agricultura-pesca,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
41,Privado,190885,Bachillerato,9,Divorciado,Servicio-doméstico,Fuera-de-familia,Blanco,Mujer,0,0,40,Guatemala,<=50K
25,Privado,243786,Licenciatura,13,Nunca-casado,Otro-servicio,Fuera-de-familia,Blanco,Mujer,0,0,37,Estados-Unidos,<=50K
31,Gobierno-Estatal,124020,Assoc-acdm,12,Casado-cónyuge-civil,Soporte-técnico,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,>50K
36,Privado,159016,Bachillerato,9,Casado-cónyuge-civil,Operador-máquina-inspector,Esposo,Blanco,Hombre,0,0,38,Estados-Unidos,<=50K
37,Privado,183800,Licenciatura,13,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,>50K
26,Privado,245029,Licenciatura,13,Nunca-casado,Adm-clerical,Fuera-de-familia,Negro,Mujer,0,0,40,Estados-Unidos,<=50K
55,Privado,98746,Algunos-cursos-universitarios,10,Casado-cónyuge-civil,Soporte-técnico,Esposo,Blanco,Hombre,0,0,50,Canadá,>50K
46,Gobierno-Federal,140664,Algunos-cursos-universitarios,10,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,0,0,48,Estados-Unidos,>50K
42,Privado,245317,10mo grado,6,Casado-cónyuge-civil,Transporte-mudanzas,Esposo,Blanco,Hombre,0,0,50,Estados-Unidos,<=50K
41,Privado,74182,Bachillerato,9,Divorciado,Artesanía-reparación,Fuera-de-familia,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
39,Privado,280570,Licenciatura,13,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,0,0,45,Estados-Unidos,<=50K
45,Gobierno-Local,192793,Algunos-cursos-universitarios,10,Casado-cónyuge-civil,Servicios-protección,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,>50K
31,Privado,243442,Bachillerato,9,Casado-cónyuge-civil,Adm-clerical,Esposo,Blanco,Hombre,0,0,50,Estados-Unidos,<=50K
36,Gobierno-Federal,106297,Maestría,14,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,>50K
32,Privado,328060,9no grado,5,Separado,Otro-servicio,Soltero,Otro,Mujer,0,0,40,México,<=50K
36,Privado,484024,Bachillerato,9,Divorciado,Operador-máquina-inspector,Soltero,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
40,Privado,208470,Bachillerato,9,Nunca-casado,Artesanía-reparación,Fuera-de-familia,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
40,Privado,29927,Bachillerato,9,Divorciado,Adm-clerical,Soltero,Blanco,Mujer,0,0,45,Inglaterra,<=50K
46,Privado,98012,Asociado-vocacional,11,Divorciado,Adm-clerical,Fuera-de-familia,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
26,Privado,168403,Bachillerato,9,Casado-cónyuge-civil,Manipuladores-limpiadores,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
25,Privado,66935,Licenciatura,13,Nunca-casado,Otro-servicio,Otro-familiar,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
35,Autónomo-no-incorporado,42044,Assoc-acdm,12,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
29,Privado,184806,Escuela-profesional,15,Nunca-casado,Profesional-especialista,Otro-familiar,Blanco,Hombre,0,0,50,Estados-Unidos,<=50K
39,Privado,1455435,Assoc-acdm,12,Separado,Artesanía-reparación,Fuera-de-familia,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
44,Autónomo-no-incorporado,445382,Algunos-cursos-universitarios,10,Divorciado,Otro-servicio,Soltero,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
36,Privado,659504,Licenciatura,13,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Negro,Hombre,0,0,45,Estados-Unidos,>50K
27,Privado,96219,Licenciatura,13,Nunca-casado,Adm-clerical,Fuera-de-familia,Blanco,Mujer,0,0,45,Estados-Unidos,<=50K
58,Privado,205410,Bachillerato,9,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
36,Privado,416745,Assoc-acdm,12,Divorciado,Ejecutivo-administrativo,Fuera-de-familia,Blanco,Hombre,0,0,48,Estados-Unidos,<=50K
21,Privado,72119,Algunos-cursos-universitarios,10,Nunca-casado,Adm-clerical,Fuera-de-familia,Blanco,Hombre,0,0,45,Estados-Unidos,<=50K
49,Gobierno-Federal,195949,Bachillerato,9,Casado-cónyuge-civil,Operador-máquina-inspector,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
34,Privado,101345,Licenciatura,13,Casado-cónyuge-civil,Ventas,Esposa,Blanco,Mujer,0,0,40,Estados-Unidos,>50K
29,Privado,439263,Bachillerato,9,Casado-cónyuge-civil,Servicios-protección,Esposo,Blanco,Hombre,0,0,35,Perú,<=50K
63,Privado,213095,Licenciatura,13,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,0,0,50,Estados-Unidos,>50K
29,Gobierno-Federal,59932,Licenciatura,13,Nunca-casado,Profesional-especialista,Fuera-de-familia,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
65,Privado,172815,Algunos-cursos-universitarios,10,Casado-cónyuge-civil,Agricultura-pesca,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
42,Privado,139012,Doctorado,16,Casado-cónyuge-civil,Profesional-especialista,Esposo,Asiático-Isleño-Pacífico,Hombre,0,0,40,Taiwán,>50K
44,Privado,121781,Algunos-cursos-universitarios,10,Divorciado,Adm-clerical,Fuera-de-familia,Asiático-Isleño-Pacífico,Mujer,0,0,37,Estados-Unidos,<=50K
22,Gobierno-Local,237811,Assoc-acdm,12,Nunca-casado,Adm-clerical,Hijo-propia,Negro,Mujer,0,0,35,Haití,<=50K
18,Privado,111476,11vo grado,7,Nunca-casado,Manipuladores-limpiadores,Hijo-propia,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
33,Gobierno-Local,289716,10mo grado,6,Casado-cónyuge-civil,Transporte-mudanzas,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
46,Gobierno-Local,141944,Licenciatura,13,Casado-cónyuge-civil,Profesional-especialista,Esposo,Blanco,Hombre,0,0,38,Estados-Unidos,>50K
49,Privado,323773,11vo grado,7,Casado-cónyuge-civil,Servicio-doméstico,Otro-familiar,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
41,Gobierno-Estatal,176663,Bachillerato,9,Casado-cónyuge-civil,Adm-clerical,Esposa,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
52,Privado,155233,Algunos-cursos-universitarios,10,Divorciado,Adm-clerical,Soltero,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
40,Privado,143327,Algunos-cursos-universitarios,10,Separado,Manipuladores-limpiadores,Fuera-de-familia,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
53,Gobierno-Federal,177212,Algunos-cursos-universitarios,10,Nunca-casado,Profesional-especialista,Soltero,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
45,Autónomo-no-incorporado,123088,Bachillerato,9,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,0,50,Estados-Unidos,<=50K
30,Gobierno-Local,47085,10mo grado,6,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
56,Privado,102106,Bachillerato,9,Casado-cónyuge-civil,Manipuladores-limpiadores,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
24,Privado,235894,Bachillerato,9,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
71,Autónomo-no-incorporado,172046,7mo-8vo grado,4,Casado-cónyuge-civil,Agricultura-pesca,Esposo,Blanco,Hombre,0,0,50,Estados-Unidos,<=50K
26,Privado,152452,Licenciatura,13,Casado-cónyuge-civil,Soporte-técnico,Esposo,Blanco,Hombre,0,0,50,Estados-Unidos,<=50K
36,desconocido,214896,9no grado,5,Divorciado,desconocido,Soltero,Blanco,Mujer,0,0,40,México,<=50K
22,Privado,59924,Bachillerato,9,Nunca-casado,Otro-servicio,Hijo-propia,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
51,Privado,95128,Bachillerato,9,Divorciado,Artesanía-reparación,Fuera-de-familia,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
46,Privado,292504,Algunos-cursos-universitarios,10,Casado-cónyuge-ausente,Ventas,Soltero,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
32,Autónomo-incorporado,45796,Bachillerato,9,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,0,0,45,Estados-Unidos,<=50K
52,Gobierno-Estatal,104280,Algunos-cursos-universitarios,10,Casado-cónyuge-civil,Soporte-técnico,Esposo,Blanco,Hombre,0,0,50,Estados-Unidos,<=50K
57,Privado,172291,Bachillerato,9,Divorciado,Adm-clerical,Otro-familiar,Negro,Mujer,0,0,40,Estados-Unidos,<=50K
35,Privado,180988,Algunos-cursos-universitarios,10,Divorciado,Adm-clerical,Soltero,Blanco,Mujer,0,0,39,Estados-Unidos,<=50K
52,Privado,110748,Maestría,14,Casado-cónyuge-civil,Profesional-especialista,Esposo,Blanco,Hombre,0,0,50,Estados-Unidos,>50K
36,Privado,22494,Algunos-cursos-universitarios,10,Divorciado,Ejecutivo-administrativo,Soltero,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
33,Privado,267859,Algunos-cursos-universitarios,10,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,0,0,40,Cuba,>50K
31,Autónomo-no-incorporado,117346,Algunos-cursos-universitarios,10,Casado-cónyuge-civil,Ventas,Esposo,Blanco,Hombre,0,0,48,Estados-Unidos,<=50K
31,Privado,62374,Bachillerato,9,Casado-cónyuge-civil,Profesional-especialista,Esposo,Blanco,Hombre,0,0,50,Estados-Unidos,<=50K
28,Privado,314659,Algunos-cursos-universitarios,10,Nunca-casado,Operador-máquina-inspector,Fuera-de-familia,Blanco,Hombre,0,0,42,Estados-Unidos,<=50K
36,Privado,93225,Bachillerato,9,Divorciado,Artesanía-reparación,Fuera-de-familia,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
58,Autónomo-no-incorporado,165315,Bachillerato,9,Casado-cónyuge-civil,Ventas,Esposo,Blanco,Hombre,0,0,35,Estados-Unidos,>50K
56,Privado,124771,Bachillerato,9,Casado-cónyuge-civil,Operador-máquina-inspector,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
35,Privado,27408,Algunos-cursos-universitarios,10,Nunca-casado,Ventas,Fuera-de-familia,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
37,Privado,198841,Asociado-vocacional,11,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,>50K
44,Privado,271792,Licenciatura,13,Casado-cónyuge-ausente,Ejecutivo-administrativo,Soltero,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
26,Privado,64289,Bachillerato,9,Nunca-casado,Agricultura-pesca,Hijo-propia,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
51,Privado,183390,Bachillerato,9,Casado-cónyuge-civil,Transporte-mudanzas,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
30,Privado,234919,Algunos-cursos-universitarios,10,Nunca-casado,Ventas,Hijo-propia,Blanco,Mujer,0,0,40,El-Salvador,<=50K
20,Privado,88231,Algunos-cursos-universitarios,10,Nunca-casado,Adm-clerical,Fuera-de-familia,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
21,Privado,154422,Algunos-cursos-universitarios,10,Nunca-casado,Adm-clerical,Hijo-propia,Asiático-Isleño-Pacífico,Mujer,0,0,40,Estados-Unidos,<=50K
37,Privado,119098,Licenciatura,13,Casado-cónyuge-civil,Profesional-especialista,Esposo,Blanco,Hombre,0,0,50,Estados-Unidos,>50K
54,Privado,118793,Bachillerato,9,Casado-cónyuge-civil,Adm-clerical,Esposo,Blanco,Hombre,0,0,45,Estados-Unidos,<=50K
43,Gobierno-Estatal,308498,Bachillerato,9,Casado-cónyuge-ausente,Ejecutivo-administrativo,Soltero,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
48,Privado,172695,Asociado-vocacional,11,Divorciado,Otro-servicio,Hijo-propia,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
42,Autónomo-no-incorporado,29962,Licenciatura,13,Casado-cónyuge-civil,Ventas,Esposo,Blanco,Hombre,0,0,48,Estados-Unidos,<=50K
62,Privado,200332,Bachillerato,9,Casado-cónyuge-civil,Operador-máquina-inspector,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
31,Privado,291702,Bachillerato,9,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
34,Privado,137814,Algunos-cursos-universitarios,10,Separado,Ventas,Fuera-de-familia,Blanco,Hombre,0,0,45,Estados-Unidos,<=50K
45,Privado,129387,Assoc-acdm,12,Divorciado,Soporte-técnico,Soltero,Blanco,Mujer,0,0,40,desconocido,<=50K
53,Autónomo-no-incorporado,33304,Escuela-profesional,15,Casado-cónyuge-civil,Profesional-especialista,Esposo,Blanco,Hombre,0,0,38,Estados-Unidos,>50K
32,desconocido,143162,10mo grado,6,Casado-cónyuge-civil,desconocido,Esposa,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
23,Privado,133515,Bachillerato,9,Nunca-casado,Otro-servicio,Fuera-de-familia,Blanco,Mujer,0,0,35,Estados-Unidos,<=50K
28,Privado,168901,Licenciatura,13,Casado-cónyuge-civil,Profesional-especialista,Esposo,Asiático-Isleño-Pacífico,Hombre,0,0,40,Taiwán,<=50K
55,Privado,750972,7mo-8vo grado,4,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,0,41,Estados-Unidos,<=50K
27,Privado,91189,Bachillerato,9,Nunca-casado,Adm-clerical,Hijo-propia,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
37,Privado,290609,Bachillerato,9,Divorciado,Adm-clerical,Soltero,Negro,Mujer,0,0,40,Estados-Unidos,<=50K
23,Privado,120046,Assoc-acdm,12,Nunca-casado,Adm-clerical,Hijo-propia,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
41,Privado,324629,Licenciatura,13,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,0,0,40,Yugoslavia,<=50K
29,Privado,160279,Bachillerato,9,Divorciado,Operador-máquina-inspector,Soltero,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
33,Privado,229732,Licenciatura,13,Nunca-casado,Ventas,Fuera-de-familia,Blanco,Hombre,0,0,45,Estados-Unidos,>50K
22,Privado,160398,Algunos-cursos-universitarios,10,Nunca-casado,Ventas,Otro-familiar,Blanco,Hombre,0,0,38,Estados-Unidos,<=50K
28,Privado,129460,9no grado,5,Nunca-casado,Artesanía-reparación,Fuera-de-familia,Blanco,Hombre,0,0,40,El-Salvador,<=50K
30,Privado,252752,Licenciatura,13,Casado-cónyuge-civil,Profesional-especialista,Esposa,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
45,Privado,114459,Bachillerato,9,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,0,50,Estados-Unidos,>50K
42,Privado,223934,Assoc-acdm,12,Divorciado,Ejecutivo-administrativo,Soltero,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
34,Privado,84119,Bachillerato,9,Nunca-casado,Artesanía-reparación,Hijo-propia,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
23,Privado,195532,Licenciatura,13,Nunca-casado,Ejecutivo-administrativo,Hijo-propia,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
50,Privado,191299,Bachillerato,9,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,0,50,Estados-Unidos,<=50K
40,Privado,198316,10mo grado,6,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,>50K
57,Privado,162301,Bachillerato,9,Divorciado,Adm-clerical,Fuera-de-familia,Blanco,Mujer,0,0,45,Estados-Unidos,<=50K
24,Privado,92609,Licenciatura,13,Nunca-casado,Ejecutivo-administrativo,Hijo-propia,Blanco,Hombre,0,0,45,Estados-Unidos,<=50K
27,Gobierno-Local,229223,Algunos-cursos-universitarios,10,Nunca-casado,Servicios-protección,Hijo-propia,Blanco,Mujer,0,0,40,Estados-Unidos,>50K
45,Autónomo-incorporado,142719,Bachillerato,9,Casado-cónyuge-civil,Ventas,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
23,Gobierno-Estatal,35633,Algunos-cursos-universitarios,10,Nunca-casado,Otro-servicio,Fuera-de-familia,Blanco,Hombre,0,0,50,Estados-Unidos,<=50K
46,Privado,164749,Algunos-cursos-universitarios,10,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,>50K
38,Privado,607848,Licenciatura,13,Casado-cónyuge-civil,Ventas,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,>50K
55,Privado,49737,Algunos-cursos-universitarios,10,Casado-cónyuge-civil,Ventas,Esposo,Blanco,Hombre,0,0,50,Estados-Unidos,<=50K
72,Privado,183616,Bachillerato,9,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposa,Blanco,Mujer,0,0,50,Inglaterra,<=50K
65,Privado,129426,Algunos-cursos-universitarios,10,Viudo,Adm-clerical,Fuera-de-familia,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
37,Privado,454915,10mo grado,6,Divorciado,Artesanía-reparación,Fuera-de-familia,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
39,Gobierno-Estatal,55568,Bachillerato,9,Casado-cónyuge-civil,Adm-clerical,Esposa,Blanco,Mujer,0,0,40,Estados-Unidos,<=50K
38,Privado,29874,Asociado-vocacional,11,Casado-cónyuge-civil,Artesanía-reparación,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,<=50K
54,Privado,90363,Assoc-acdm,12,Casado-cónyuge-civil,Ejecutivo-administrativo,Esposo,Blanco,Hombre,0,0,40,Estados-Unidos,>50K
40,Privado,53727,Maestría,14,Nunca-casado,Ventas,Fuera-de-familia,Blanco,Hombre,0,0,50,Estados-Unidos,>50K
50,Privado,173630,Bachillerato,9,Casado-cónyuge-civil,Agricultura-pesca,Esposo,Blanco,Hombre,0,0,35,Estados-Unidos,<=50K
